A;B;C;D;E;H;M;N;O;P;Q;R;S;Monto;Fraude;J_AR;J_BR;DxH
9182;1;3,605551275463989;346,31921690833155;0;1;0;0;0;0;1;11,252555265360842;0,0;2,9916550603303182;6,148170459575759;0;1;0;0
9183;1;2,0;138,7227450708787;0;0;0;0;0;0;0;0,0;0,0;7,9536155300592695;16,431676725154983;0;1;0;0
9184;0;1,0;132,15142829345433;1;1;0;1;1;0;0;0,0;0,0;1,5362291495737217;3,850973902793941;0;1;0;0
9185;0;1,0;163,4900608599801;0;1;0;0;0;0;0;0,0;0,0;6,1400325732035;17,402011377998807;0;1;0;0
9186;0;2,0;103,01941564578979;0;0;0;1;1;0;1;0,0;12,612692020342049;6,470703207534711;12,593252161375949;0;1;0;0
9187;1;3,1622776601683795;322,01863300125973;0;0;0;0;0;0;1;0,0;0,0;6,304760106459246;10,595281968876524;0;1;0;0
9188;0;2,23606797749979;42,22558466143482;0;0;0;0;0;0;0;14,11382301150188;0,0;4,119465984809196;16,71915069613286;0;1;0;0
9189;0;2,449489742783178;96,41058033224361;0;0;0;1;0;0;0;0,0;0,0;6,922427319950712;18,685823503394225;0;1;0;0
9190;0;1,4142135623730951;100,93562304756433;0;0;0;0;0;0;1;0,0;0,0;2,8774989139876315;5,391660226683428;0;1;0;0
9191;0;1,0;6,244997998398398;0;0;0;0;0;0;1;0,0;0,0;3,2984845004941286;19,525624189766635;0;1;0;0
9192;0;3,605551275463989;229,48420424944285;0;0;0;1;0;0;1;0,0;0,0;5,97829407105405;5,396295025292817;1;1;0;0
9193;0;3,7416573867739413;87,74964387392122;0;0;0;0;0;0;0;0,0;0,0;5,036864103785211;5,391660226683428;0;1;0;0
9194;0;2,23606797749979;137,01824696003084;0;1;0;0;0;0;0;0,0;0,0;1,783255450012701;7,65963445602987;0;1;0;0
9195;0;2,449489742783178;118,46096403457132;0;0;0;1;1;0;1;0,0;0,0;6,702238432046416;13,900359707575916;1;1;0;0
9196;1;3,0;49,457052075512955;0;0;0;1;1;0;1;0,0;17,01323014597757;8,5848704125339;6,705221845696084;0;1;0;0
9197;0;3,4641016151377544;61,27805479941412;0;1;0;0;0;0;0;0,0;0,0;6,26657801355732;5,47905101272109;0;1;0;0
9198;0;2,23606797749979;134,31306712304652;1;0;1;1;0;0;0;0,0;0,0;7,425631286294789;8,908984229416955;1;1;0;1
9199;0;1,4142135623730951;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;5,501817881391568;7,102816342831906;0;1;0;0
9200;0;2,8284271247461903;52,182372502598994;0;0;0;0;0;0;0;0,0;0,0;2,4124676163629637;9,318798205777396;0;1;0;0
9201;1;3,7416573867739413;182,76761201044346;0;0;0;0;0;0;1;11,515641536623134;0,0;8,279492738084864;16,540858502508268;0;1;0;0
9202;1;4,123105625617661;23,748684174075834;0;0;0;0;0;0;1;0,0;0,0;7,6583287994183165;2,414539293529927;0;1;0;0
9203;0;3,1622776601683795;88,31760866327846;0;0;0;1;0;0;0;0,0;0,0;5,517245689653489;9,759098319004682;0;1;0;0
9204;0;2,449489742783178;74,91995728776145;0;1;0;0;0;0;0;0,0;0,0;1,2288205727444508;7,518643494673757;0;1;0;0
9205;0;3,605551275463989;46,89349635077342;0;0;0;1;1;0;0;0,0;0,0;6,700746227100382;6,807348970047004;0;1;0;0
9206;0;2,449489742783178;48,155996511338024;0;0;0;0;0;0;0;0,0;0,0;5,645352070508977;10,93937841012916;0;1;0;0
9207;0;1,0;92,25508116087698;0;0;0;0;0;0;0;0,0;0,0;3,2511536414017717;15,436320805165977;0;1;0;0
9208;0;2,6457513110645907;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;1,705872210923198;11,478675881825394;0;1;0;0
9209;0;2,23606797749979;6,082762530298219;0;0;0;0;0;0;0;0,0;0,0;5,6524331044250316;14,553693689232297;0;1;0;0
9210;0;3,1622776601683795;232,17450333746814;0;0;0;1;0;0;1;0,0;0,0;5,897457079114693;8,217663901620703;0;1;0;0
9211;1;1,0;203,96813476619332;0;0;0;0;0;0;0;0,0;0,0;3,4957116585897072;17,736685146892583;0;1;0;0
9212;0;3,605551275463989;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;5,270673581241775;13,74227055475186;0;1;0;0
9213;0;1,7320508075688772;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;2,004993765576342;24,252216393558754;0;1;0;0
9214;0;4,0;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;4,793745925682754;7,260165287374662;0;1;0;0
9215;0;3,4641016151377544;34,942810419312295;0;0;0;0;0;0;0;0,0;0,0;2,5903667693977237;27,75301785391996;0;1;0;0
9216;1;2,6457513110645907;322,0745255371806;0;0;0;1;1;0;0;0,0;0,0;2,588435821108957;21,451107197531787;0;1;0;0
9217;0;2,0;94,49338601193207;0;0;0;0;0;0;0;0,0;0,0;2,8896366553599777;6,435060217278467;0;1;0;0
9218;0;4,0;35,4400902933387;0;0;0;0;0;0;1;0,0;0,0;5,824087911424415;8,579044235810887;0;1;0;0
9219;0;2,6457513110645907;113,18568814121333;0;0;0;0;0;0;0;0,0;0,0;3,8639358172723313;7,273238618387272;0;1;0;0
9220;0;2,8284271247461903;47,38143096192854;0;0;0;0;0;0;0;0,0;0,0;3,3674916480965473;5,396295025292817;0;1;0;0
9221;0;1,4142135623730951;35,2845575287547;0;0;0;0;0;0;0;0,0;0,0;4,508880127038198;12,996922712703958;0;1;0;0
9222;0;3,4641016151377544;74,91995728776145;0;1;0;0;0;0;1;0,0;0,0;2,3811761799581315;10,682228231974825;0;1;0;0
9223;0;3,4641016151377544;159,99374987792493;0;0;0;1;0;0;0;0,0;0,0;3,170173496829472;4,389760813529594;0;1;0;0
9224;1;3,7416573867739413;164,0944849774056;1;0;1;1;0;0;0;0,0;0,0;9,10768905925098;5,140038910358559;0;1;0;1
9225;0;2,449489742783178;74,91995728776145;0;1;0;0;0;0;0;0,0;0,0;1,1575836902790226;5,929586832149437;0;1;0;0
9226;1;2,23606797749979;203,94607130317564;0;0;0;0;0;0;0;0,0;0,0;5,469917732470938;14,162626874983328;0;1;0;0
9227;0;2,6457513110645907;194,87431847218863;0;1;0;0;0;0;1;0,0;0,0;3,132091952673165;4,420407221060069;0;1;0;0
9228;0;2,6457513110645907;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;2,130727575266252;10,731728658515365;0;1;0;0
9229;0;1,4142135623730951;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;0,6082762530298219;7,177743377970544;0;1;0;0
9230;1;2,0;74,91995728776145;1;1;0;1;0;0;1;0,0;0,0;1,8814887722226779;3,8845849199110063;0;1;0;0
9231;0;3,0;89,20201791439474;0;0;0;1;0;0;1;0,0;0,0;4,813522618623496;6,585590330410782;0;1;0;0
9232;1;2,8284271247461903;74,91995728776145;1;1;0;1;0;0;1;0,0;0,0;2,2847319317591723;14,164391974243017;0;1;0;0
9233;0;3,4641016151377544;63,57672530100933;0;0;0;1;0;0;1;0,0;0,0;3,9572717874818757;8,13572369245662;0;1;0;0
9234;0;1,7320508075688772;88,2269800004511;0;0;0;0;0;0;0;0,0;0,0;2,4020824298928627;11,845674315968678;0;1;0;0
9235;0;3,7416573867739413;74,91995728776145;0;1;0;0;0;0;1;0,0;0,0;1,044030650891055;7,587489703452651;0;1;0;0
9236;1;3,1622776601683795;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;3,472751070837068;14,403471803700663;0;1;0;0
9237;0;1,0;74,91995728776145;0;1;0;0;0;0;1;0,0;0,0;0,9797958971132712;5,508175741568165;0;1;0;0
9238;0;2,449489742783178;44,54211490264017;0;0;0;0;0;0;0;0,0;0,0;5,8779248038742375;4,304648650006177;0;1;0;0
9239;0;2,23606797749979;9,486832980505138;0;0;0;0;0;0;0;0,0;0,0;2,4041630560342617;6,504613747179766;0;1;0;0
9240;1;3,3166247903554;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;2,2;15,669716015295235;0;1;0;0
9241;0;3,4641016151377544;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;4,026164427839479;3,5227829907617076;0;1;0;0
9242;0;3,3166247903554;74,91995728776145;1;0;0;1;0;0;1;0,0;0,0;1,711724276862369;4,474371464239419;0;1;0;0
9243;1;1,0;322,1086773124872;0;0;0;1;0;0;1;0,0;0,0;7,393240155709809;16,269910878674168;0;1;0;0
9244;1;4,47213595499958;74,91995728776145;0;1;0;1;0;0;1;0,0;0,0;5,7870545184921145;15,79398619728408;0;1;0;0
9245;0;1,4142135623730951;28,600699292150182;0;0;0;0;0;0;0;0,0;0,0;1,4317821063276353;12,580540528928001;0;1;0;0
9246;0;2,0;160,65802189744525;1;0;0;1;0;1;1;0,0;0,0;1,9949937343260002;12,34706442843804;0;1;0;0
9247;0;2,449489742783178;204,05881505095536;0;0;0;0;0;0;0;0,0;0,0;2,8930952282978866;6,0835844697020525;0;1;0;0
9248;0;2,0;64,24173098539609;0;0;0;0;0;0;0;0,0;0,0;3,8639358172723313;6,136774397026503;0;1;0;0
9249;0;2,0;303,8453554030405;0;0;0;0;0;0;0;0,0;0,0;9,135097153287424;8,264986388373547;0;1;0;0
9250;0;1,7320508075688772;117,07262703125782;0;0;0;1;0;0;0;0,0;0,0;2,5806975801127883;5,272570530585627;0;1;0;0
9251;0;3,4641016151377544;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;4,168932717135166;4,6872166581031856;0;1;0;0
9252;0;2,23606797749979;31,575306807693888;1;0;1;1;0;0;1;0,0;0,0;3,6742346141747673;12,59761882261882;0;1;0;1
9253;0;2,0;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;3,122498999199199;7,840918313565063;0;1;0;0
9254;0;1,0;74,91995728776145;1;0;0;1;1;0;1;0,0;0,0;1,2124355652982142;5,083306010855534;0;1;0;0
9255;0;2,23606797749979;10,246950765959598;0;0;0;0;0;0;0;0,0;0,0;3,028200785945344;5,292447448959697;0;1;0;0
9256;0;3,872983346207417;11,357816691600547;0;0;0;1;0;0;1;0,0;0,0;5,076416058598822;3,295451410656816;0;1;0;0
9257;0;2,8284271247461903;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;2,692582403567252;14,918444959177213;0;1;0;0
9258;0;2,449489742783178;74,91995728776145;0;1;0;1;0;0;0;0,0;0,0;1,841195263952197;9,493682109698007;0;1;0;0
9259;0;3,3166247903554;130,49137902558928;0;0;0;1;0;0;1;0,0;0,0;4,197618372363071;9,36269192059634;0;1;0;0
9260;0;2,0;56,01785429664367;0;0;0;0;0;0;0;0,0;0,0;9,574967362868659;5,632051136131489;0;1;0;0
9261;0;3,1622776601683795;89,21883209278185;0;0;0;0;0;0;0;0,0;0,0;2,8618176042508368;6,585590330410782;0;1;0;0
9262;0;1,4142135623730951;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;1,0816653826391966;6,669332800213226;0;1;0;0
9263;0;2,6457513110645907;0,0;0;0;0;0;0;0;0;0,0;0,0;3,919183588453085;20,837466256721328;0;1;0;0
9264;0;3,605551275463989;98,17331613019904;0;0;0;1;0;0;1;0,0;0,0;9,871676655968834;5,0;1;1;0;0
9265;0;2,0;74,91995728776145;1;1;0;1;0;1;1;0,0;0,0;2,463736998950984;17,979432694053504;0;1;0;0
9266;0;4,358898943540674;88,15894736213676;0;0;0;1;0;0;1;0,0;0,0;9,8254770876533;7,231873892705818;1;1;0;0
9267;0;4,0;61,26173356998641;0;0;0;1;0;0;1;0,0;0,0;7,710382610480495;8,372574275573792;1;1;0;0
9268;0;3,605551275463989;121,47839314050874;0;0;0;0;0;0;1;0,0;0,0;5,091168824543142;8,26317130404544;0;1;0;0
9269;0;4,0;123,37341690980274;0;0;0;0;0;0;1;0,0;0,0;5,138093031466052;7,227724399837061;0;1;0;0
9270;0;1,4142135623730951;56,43580423808985;0;1;0;1;1;0;1;0,0;0,0;3,278719262151;5,140038910358559;0;1;0;0
9271;0;2,6457513110645907;0,0;0;0;0;0;0;0;0;0,0;0,0;4,835286961494633;10,768472500777444;0;1;0;0
9272;0;2,449489742783178;74,91995728776145;0;0;0;1;0;0;0;0,0;0,0;2,6532998322843198;18,822858443923973;0;1;0;0
9273;0;3,1622776601683795;17,88854381999832;0;0;0;0;0;0;0;0,0;0,0;2,7294688127912363;7,2180329730474355;0;1;0;0
9274;0;2,8284271247461903;89,26925562588724;0;0;0;1;0;0;1;0,0;0,0;5,542562584220407;8,908984229416955;0;1;0;0
9275;0;2,23606797749979;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;7,358668357794092;7,309582751429797;0;1;0;0
9276;0;2,8284271247461903;19,339079605813716;0;0;0;1;0;0;1;0,0;0,0;3,255764119219941;5,812916651733448;0;1;0;0
9277;0;2,8284271247461903;37,26929030716845;0;0;0;1;0;0;1;0,0;0,0;2,896549671592048;5,33572862878164;0;1;0;0
9278;0;3,1622776601683795;271,3245289316836;0;0;0;1;0;0;1;0,0;0,0;3,1368774282716245;4,734976240700686;0;1;0;0
9279;0;1,7320508075688772;26,664583251946766;0;0;0;1;0;0;0;0,0;0,0;6,331666447310692;10,854492157627643;0;1;0;0
9280;0;3,1622776601683795;7,810249675906654;0;0;0;0;0;0;0;0,0;0,0;6,052272300549604;33,50582038989644;0;1;0;0
9281;0;1,7320508075688772;128,91857895586656;0;0;0;0;0;0;0;0,0;0,0;2,821347195933177;18,117670931993437;0;1;0;0
9282;0;3,1622776601683795;32,95451410656816;1;1;0;1;0;0;1;0,0;0,0;4,0;10,545141061171254;0;1;0;0
9283;0;1,0;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;0,9797958971132712;9,030503861911582;0;1;0;0
9284;0;2,23606797749979;17,72004514666935;0;1;0;0;0;0;1;0,0;0,0;5,5;15,434701163287873;0;1;0;0
9285;0;2,8284271247461903;45,8257569495584;1;0;0;1;0;0;1;0,0;0,0;5,778408085277467;9,617692030835672;0;1;0;0
9286;0;1,0;56,824290580701486;0;0;0;0;0;0;1;13,774251340817038;0,0;3,8183766184073566;8,822698000045111;0;1;0;0
9287;0;2,449489742783178;74,91995728776145;0;0;0;0;0;1;0;0,0;0,0;1,9209372712298547;8,971621926942753;0;1;0;0
9288;1;1,0;15,0996688705415;0;0;0;0;0;0;1;0,0;0,0;1,8055470085267789;29,592228709578468;0;1;0;0
9289;0;2,23606797749979;26,038433132583073;0;0;0;1;1;0;1;17,84320598995595;0,0;8,750999942863672;12,603967629282456;1;1;0;0
9290;0;2,23606797749979;6,244997998398398;0;0;0;0;0;0;0;0,0;0,0;7,370888684548153;1,0295630140987;0;1;0;0
9291;0;3,4641016151377544;32,29551052391029;0;0;0;0;0;0;1;0,0;0,0;7,170076708097341;5,866856057549052;0;1;0;0
9292;0;2,6457513110645907;45,8257569495584;0;0;0;1;0;0;0;0,0;0,0;3,249615361854384;8,293370846646134;0;1;0;0
9293;0;1,4142135623730951;346,02890052710916;0;0;0;1;0;0;0;0,0;0,0;1,969771560359221;14,08190328045183;0;1;0;0
9294;0;2,23606797749979;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;1,0;6,30158710167526;0;1;0;0
9295;0;3,1622776601683795;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;1,7349351572897471;17,72004514666935;0;1;0;0
9296;0;2,6457513110645907;13,674794331177344;0;0;0;0;0;0;0;0,0;0,0;5,034878350069642;4,968903299521938;0;1;0;0
9297;0;2,23606797749979;23,68543856465402;0;0;0;0;0;0;0;0,0;0,0;2,9171904291629644;17,524839514243777;0;1;0;0
9298;0;3,1622776601683795;18,973665961010276;0;0;0;0;0;0;0;0,0;0,0;6,884765791223402;8,606973916540005;0;1;0;0
9299;0;2,8284271247461903;231,8426190328258;0;0;0;1;0;0;0;0,0;0,0;4,196427051671457;4,749736834815167;0;1;0;0
9300;0;1,4142135623730951;28,75760768909681;0;1;0;0;0;0;1;0,0;0,0;2,2;16,10620998248812;0;1;0;0
9301;0;1,0;129,56851469396415;0;0;0;1;0;0;0;0,0;0,0;3,371943060017473;10,101980003939822;0;1;0;0
9302;0;3,7416573867739413;4,69041575982343;0;0;0;1;0;0;1;0,0;0,0;5,486346689738081;8,296987405076615;0;1;0;0
9303;0;3,0;15,0996688705415;0;0;0;0;0;0;1;0,0;0,0;1,7748239349298849;6,84324484437025;0;1;0;0
9304;0;1,4142135623730951;249,50951885649573;0;0;0;1;0;0;0;0,0;0,0;8,223138087129511;15,871042813879622;0;1;0;0
9305;0;1,0;82,15838362577492;0;1;0;1;0;0;0;0,0;0,0;1,9364916731037085;7,62823701781742;0;1;0;0
9306;0;3,0;45,17742799230607;0;0;0;0;0;0;0;0,0;0,0;5,176871642217914;4,596737973824482;0;1;0;0
9307;0;3,4641016151377544;62,70566162636353;0;0;0;0;0;0;0;0,0;0,0;3,3376638536557275;9,48525170989152;0;1;0;0
9308;0;3,872983346207417;281,6859953920322;1;1;1;1;1;0;0;0,0;4,360045871318328;9,995498987044119;4,360045871318328;0;1;0;1
9309;0;3,4641016151377544;111,79445424527998;0;0;0;0;0;0;0;0,0;0,0;9,17551088495894;4,596737973824482;0;1;0;0
9310;0;1,0;50,40833264451424;0;1;0;1;0;0;0;7,62823701781742;0,0;1,4422205101855958;4,298837052040936;0;1;0;0
9311;0;3,7416573867739413;64,03905058634146;0;1;0;1;0;0;1;0,0;0,0;6,282515419798028;8,293370846646134;0;1;0;0
9312;0;3,4641016151377544;74,91995728776145;0;1;0;0;0;0;0;0,0;0,0;5,773214009544423;11,475626344561764;0;1;0;0
9313;0;2,6457513110645907;74,91995728776145;0;0;0;1;1;0;0;0,0;0,0;7,327346040688948;17,747112441183212;0;1;0;0
9314;0;2,8284271247461903;54,67174773134658;0;0;0;1;0;0;0;0,0;0,0;4,4;5,226853738148792;0;1;0;0
9315;0;4,0;64,03905058634146;0;1;0;1;0;0;1;0,0;0,0;6,564297372910524;7,273238618387272;0;1;0;0
9316;0;2,0;26,758176320519304;0;0;0;0;0;0;0;0,0;0,0;5,579426493825329;13,314653581674591;0;1;0;0
9317;0;4,123105625617661;25,317977802344327;0;0;0;1;0;0;1;0,0;0,0;5,577633906953737;4,230839160261236;0;1;0;0
9318;0;2,23606797749979;10,04987562112089;0;0;0;0;0;0;1;0,0;0,0;5,327288240746881;10,793053321465617;0;1;0;0
9319;0;2,23606797749979;63,60031446463138;0;0;0;0;0;0;1;0,0;0,0;4,34856298103178;23,009997827031622;0;1;0;0
9320;0;1,0;20,46948949045872;0;0;0;0;0;0;0;0,0;0,0;3,448187929913334;23,24026677988013;0;1;0;0
9321;1;3,0;321,9565188033937;0;0;0;1;0;0;0;0,0;0,0;5,411099703387474;17,523412909590416;0;1;0;0
9322;0;3,1622776601683795;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;3,6633318168028404;5,430469592954186;0;1;0;0
9323;0;1,4142135623730951;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;0,6;8,846468221838588;0;1;0;0
9324;0;2,23606797749979;21,863211109075447;0;0;0;1;1;0;0;0,0;0,0;2,6608269391300143;2,1213203435596424;0;1;0;0
9325;0;2,449489742783178;47,19110085598767;0;0;0;0;0;0;0;0,0;0,0;1,9519221295943134;6,0835844697020525;0;1;0;0
9326;0;1,7320508075688772;33,66006535941367;0;0;0;0;0;0;1;0,0;0,0;3,9076847365159844;17,063997187060245;0;1;0;0
9327;1;1,0;138,51714695300362;0;0;0;0;0;0;0;0,0;0,0;2,9359836511806394;13,39589489358587;0;1;0;0
9328;0;1,4142135623730951;33,91164991562634;0;0;0;1;1;0;0;0,0;0,0;1,9;19,23876295399473;1;1;0;0
9329;0;1,0;66,91038783328041;0;1;0;1;0;0;0;8,756140702387096;0,0;1,7378147196982767;3,9115214431215892;0;1;0;0
9330;0;1,0;38,18376618407357;0;0;0;0;0;0;0;0,0;0,0;3,9102429592034302;22,41561955423048;0;1;0;0
9331;0;2,6457513110645907;74,91995728776145;0;1;0;1;0;0;1;0,0;0,0;3,345145736735546;5,012983143797713;0;1;0;0
9332;0;2,23606797749979;121,71688461343398;0;0;0;0;0;0;0;0,0;0,0;4,207136793592526;6,922427319950712;0;1;0;0
9333;0;2,0;598,1563340799795;1;1;1;0;0;0;1;0,0;0,0;4,3977266854592045;12,953763931769021;0;1;0;1
9334;0;1,7320508075688772;80,45495634204272;0;0;0;0;0;0;0;0,0;0,0;2,842534080710379;9,330058949438637;0;1;0;0
9335;0;3,7416573867739413;35,73513677041127;0;0;0;0;0;0;0;0,0;0,0;9,482088377567464;5,47905101272109;0;1;0;0
9336;0;2,0;166,06625183943908;0;0;0;0;0;0;0;0,0;0,0;3,509985754956849;7,273238618387272;0;1;0;0
9337;0;2,8284271247461903;269,1115010548602;0;1;0;0;0;0;1;0,0;0,0;9,396275858019495;7,62823701781742;0;1;0;0
9338;0;1,7320508075688772;184,1032319107951;0;1;0;0;0;0;0;0,0;0,0;1,3564659966250536;5,396295025292817;0;1;0;0
9339;0;2,23606797749979;74,91995728776145;0;0;0;0;0;0;0;0,0;0,0;0,9797958971132712;14,979652866471906;0;1;0;0
9340;0;1,7320508075688772;20,808652046684813;0;0;0;0;0;0;0;0,0;0,0;4,406812907306141;8,439194274336858;0;1;0;0
9341;0;2,0;46,8187996428785;0;0;0;0;0;0;0;0,0;0,0;4,189272013130682;5,242136968832463;0;1;0;0
9342;1;3,872983346207417;140,02856851371436;0;1;0;0;0;1;1;0,0;0,0;9,763708311906905;2,973213749463701;1;1;0;0
9343;0;3,1622776601683795;46,34652090502587;0;0;0;0;0;0;0;0,0;0,0;2,6038433132583076;3,905124837953327;0;1;0;0
9344;0;2,449489742783178;92,53107586103168;0;1;0;0;0;0;0;0,0;0,0;9,31289428695505;3,682390527904394;0;1;0;0
9345;0;2,8284271247461903;204,81455026437942;0;0;0;0;0;0;1;0,0;0,0;1,8027756377319946;8,683317338436964;0;1;0;0
9346;0;1,7320508075688772;74,91995728776145;0;1;0;0;0;0;1;0,0;0,0;1,2041594578792296;6,508456038109192;0;1;0;0
9347;0;4,0;10,198039027185569;0;1;0;0;0;0;1;0,0;0,0;3,964845520319802;2,7129319932501073;0;1;0;0
9348;0;2,0;74,91995728776145;0;1;0;0;0;0;1;0,0;0,0;2,3151673805580453;28,181021982887703;0;1;0;0
9349;0;3,0;4,358898943540674;0;0;0;0;0;0;0;0,0;0,0;8,152913589631623;29,825995373163995;0;1;0;0
9350;0;1,4142135623730951;99,84487968844472;0;0;0;1;0;0;1;0,0;0,0;2,692582403567252;11,270758625753636;0;1;0;0
9351;0;2,449489742783178;27,784887978899608;0;0;0;1;0;0;1;12,223747379588634;0,0;1,794435844492636;8,5848704125339;0;1;0;0
9352;0;1,0;129,59552461408535;0;0;0;0;0;0;0;0,0;0,0;5,833523806414096;11,207586716149022;0;1;0;0
9353;0;2,8284271247461903;62,56996084384263;0;1;0;0;0;0;0;3,682390527904394;0,0;9,129622117042961;3,5128336140500593;0;1;0;0
9354;0;2,8284271247461903;672,7637029448007;0;0;0;0;0;0;0;0,0;0,0;6,702984409947557;11,00954131651269;0;1;0;0
9355;0;2,0;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;2,2135943621178655;15,302614155757832;0;1;0;0
9356;1;1,4142135623730951;321,98447167526575;0;0;0;0;0;0;0;0,0;0,0;4,0828911325187205;13,99535637274021;0;1;0;0
9357;0;1,7320508075688772;175,2055935180153;0;0;0;0;0;0;0;0,0;0,0;4,228474902373195;5,904235767650205;0;1;0;0
9358;0;3,872983346207417;203,86024624727597;0;0;0;1;0;0;1;0,0;0,0;4,933558553417604;5,215361924162119;0;1;0;0
9359;1;3,3166247903554;1,4142135623730951;0;0;0;0;0;0;1;0,0;0,0;4,4034077712608;12,601587201618692;0;1;0;0
9360;0;1,0;40,47221268969612;0;0;0;0;0;0;0;0,0;0,0;2,894822965226026;13,2770478646422;0;1;0;0
9361;0;1,0;60,05830500438719;0;0;0;0;0;0;0;0,0;0,0;4,514421336118285;11,517378173872732;0;1;0;0
9362;0;3,7416573867739413;125,7179382586272;0;0;0;1;0;0;0;0,0;0,0;2,295648056649799;6,705221845696084;0;1;0;0
9363;0;2,6457513110645907;45,67274898667694;0;0;0;0;0;0;0;0,0;0,0;5,173973328110612;14,823967080373594;0;1;0;0
9364;0;1,4142135623730951;186,87964041061295;0;0;0;0;0;0;0;0,0;0,0;1,1661903789690602;19,915069670980316;0;1;0;0
9365;0;1,0;5,291502622129181;0;0;0;1;0;0;1;0,0;0,0;1,3892443989449805;6,385138996137829;0;1;0;0
9366;0;3,3166247903554;601,854633611805;0;0;0;0;0;0;0;0,0;0,0;3,4741905532080417;6,145730225123781;0;1;0;0
9367;0;2,0;65,43699259593154;1;0;0;0;0;0;0;0,0;0,0;3,8392707640904935;5,288667128870941;0;1;0;0
9368;0;2,0;61,48170459575759;0;0;0;1;0;0;0;0,0;0,0;5,834380858325929;5,47905101272109;0;1;0;0
9369;0;3,0;35,4964786985977;0;0;0;0;0;0;0;0,0;0,0;4,787483681434329;11,749042514179612;0;1;0;0
9370;0;1,0;74,91995728776145;0;1;0;1;0;0;0;0,0;0,0;3,653765181289022;6,144102863722254;0;1;0;0
9371;0;1,7320508075688772;98,5393322486001;0;0;0;0;0;0;0;0,0;0,0;5,113707070218238;5,140038910358559;0;1;0;0
9372;0;1,4142135623730951;146,89792374298557;0;0;0;0;0;0;1;0,0;0,0;6,069596362197408;16,592166826548002;0;1;0;0
9373;0;2,0;69,24593850905626;0;0;0;0;0;0;0;0,0;0,0;3,026549190084311;5,145872132107443;0;1;0;0
9374;0;2,0;6,324555320336759;0;0;0;0;0;0;0;0,0;0,0;3,7815340802378077;13,613596145030893;0;1;0;0
9375;0;2,23606797749979;137,18600511714013;0;0;0;0;0;0;0;0,0;0,0;5,583905443325486;7,62823701781742;0;1;0;0
9376;0;3,0;144,84129245487972;0;1;0;0;0;0;0;0,0;0,0;8,178630692236935;13,014991356124675;0;1;0;0
9377;0;2,0;230,25637884757938;0;0;0;0;0;0;1;0,0;0,0;3,713488925525428;6,339558344238185;0;1;0;0
9378;0;2,8284271247461903;48,43552415324934;0;0;0;1;0;0;0;0,0;0,0;4,979959839195493;11,954915307102764;0;1;0;0
9379;0;2,449489742783178;28,635642126552707;0;0;0;1;0;0;0;0,0;0,0;6,481512169239521;16,43319810627256;0;1;0;0
9380;0;2,8284271247461903;74,91995728776145;1;1;1;1;0;0;1;0,0;0,0;8,629600222490032;16,11427938196431;0;1;0;1
9381;0;3,0;43,57751713900185;0;0;0;1;0;0;1;0,0;0,0;8,40713982279348;13,611759621738845;0;1;0;0
9382;0;4,0;601,794815531008;0;0;0;0;0;0;0;0,0;0,0;5,974110812497538;6,145730225123781;0;1;0;0
9383;0;1,7320508075688772;37,16180835212409;0;0;0;0;0;0;0;0,0;0,0;4,892851929090027;10,00399920031984;0;1;0;0
9384;1;2,449489742783178;205,33630950224074;0;1;0;0;0;0;1;0,0;0,0;5,781868210189506;14,162626874983328;0;1;0;0
9385;0;1,0;74,91995728776145;0;0;0;1;0;0;1;0,0;0,0;0,7549834435270749;8,511169132381285;0;1;0;0
9386;0;3,1622776601683795;33,12099032335839;1;1;0;1;1;0;0;0,0;0,0;4,437341546466758;14,806079832285114;0;1;0;0
9387;1;1,7320508075688772;139,00719405843714;0;1;0;0;0;0;1;0,0;0,0;2,1977260975835913;21,829109006095507;0;1;0;0
9388;0;2,449489742783178;74,91995728776145;0;0;0;0;0;0;1;0,0;0,0;4,534313619501853;19,622945752358387;0;1;0;0
9389;0;2,449489742783178;163,70400117284856;0;0;0;1;0;0;1;0,0;0,0;1,493318452306808;5,391660226683428;0;1;0;0
9390;0;3,4641016151377544;137,60087209025966;0;0;0;0;0;0;0;0,0;0,0;5,244997616777343;5,632051136131489;0;1;0;0
